customer_id,age,gender,item_purchased,category,purchase_amount_usd,location,size,color,season,review_rating,subscription_status,payment_method,shipping_type,discount_applied,promo_code_used,previous_purchases,frequency_of_purchases
814,58,Male,Sweater,Clothing,105.54,Georgia,XL,Yellow,Fall,3.9,No,Credit Card,Free Shipping,No,No,44,Weekly
815,48,Female,Hat,Accessories,80.6,Colorado,XS,Green,Fall,3.3,No,Debit Card,Standard,Yes,Yes,39,Quarterly
816,71,Male,Parka,Outerwear,65.46,Pennsylvania,XL,Yellow,Winter,4.2,Yes,Debit Card,2-Day Shipping,No,No,6,Quarterly
817,43,Male,Raincoat,Outerwear,49.52,New York,M,Brown,Summer,4.9,No,Debit Card,Express,No,No,42,Monthly
818,67,Male,Sweater,Clothing,164.27,Georgia,L,Green,Winter,2.5,Yes,Debit Card,Free Shipping,Yes,Yes,11,Bi-Weekly
819,33,Male,Loafers,Footwear,143.25,Massachusetts,M,Red,Winter,2.9,Yes,Venmo,Store Pickup,Yes,Yes,13,Quarterly
820,66,Male,Raincoat,Outerwear,89.76,Pennsylvania,S,Purple,Fall,4.7,No,Bank Transfer,Next Day Air,No,No,38,Quarterly
821,65,Male,Coat,Clothing,59.9,Michigan,S,Black,Fall,3.4,No,Credit Card,2-Day Shipping,No,No,38,Quarterly
822,30,Male,Shorts,Clothing,58.02,Ohio,XS,Yellow,Winter,4.1,No,PayPal,Free Shipping,Yes,Yes,30,Weekly
823,43,Male,Backpack,Accessories,103.69,Texas,M,Orange,Spring,4.1,No,Credit Card,Express,Yes,Yes,36,Annually
824,49,Female,Parka,Outerwear,96.04,California,M,Purple,Fall,4.4,Yes,Cash,2-Day Shipping,No,No,23,Quarterly
825,29,Female,Handbag,Accessories,115.71,Ohio,XS,Green,Spring,3.3,No,Venmo,Free Shipping,Yes,Yes,39,Every 3 Months
826,36,Male,Raincoat,Outerwear,41.88,Georgia,L,Yellow,Spring,4.7,No,PayPal,Next Day Air,Yes,Yes,18,Weekly
827,44,Male,Scarf,Accessories,100.42,Illinois,XS,Brown,Spring,3.4,Yes,Bank Transfer,Next Day Air,Yes,Yes,5,Annually
828,58,Female,Jeans,Clothing,97.6,Illinois,M,Pink,Summer,4.8,No,Bank Transfer,2-Day Shipping,No,No,36,Quarterly
829,20,Male,Sweater,Clothing,129.68,Oregon,XS,Purple,Spring,3.3,No,PayPal,Next Day Air,Yes,Yes,11,Every 3 Months
830,45,Male,Belt,Accessories,162.86,Michigan,M,White,Summer,4.2,Yes,Venmo,Next Day Air,No,No,13,Quarterly
831,60,Male,Scarf,Accessories,128.83,Colorado,S,Orange,Fall,3.2,No,Credit Card,Next Day Air,Yes,Yes,17,Monthly
832,58,Female,Parka,Outerwear,37.49,Florida,XS,Yellow,Summer,2.7,Yes,Bank Transfer,2-Day Shipping,No,No,29,Annually
833,52,Female,Parka,Outerwear,105.61,North Carolina,XS,Yellow,Fall,3.3,No,Debit Card,Next Day Air,No,No,47,Quarterly
834,34,Female,Boots,Footwear,25.81,Massachusetts,XL,Blue,Winter,3.9,Yes,Debit Card,Store Pickup,No,No,33,Monthly
835,46,Female,Sunglasses,Accessories,25.32,Michigan,XL,Green,Fall,3.9,No,Credit Card,Free Shipping,No,No,35,Every 3 Months
836,52,Male,Jacket,Outerwear,88.12,Massachusetts,XS,Blue,Winter,3.0,No,Venmo,Free Shipping,No,No,11,Bi-Weekly
837,66,Male,Parka,Outerwear,95.27,Michigan,M,Yellow,Fall,4.1,No,Bank Transfer,Store Pickup,No,No,48,Every 3 Months
838,43,Female,Backpack,Accessories,156.23,Illinois,L,Green,Summer,3.5,Yes,PayPal,Next Day Air,Yes,Yes,43,Weekly
839,44,Female,Parka,Outerwear,54.0,California,XL,Black,Summer,4.0,No,Credit Card,2-Day Shipping,No,No,36,Every 3 Months
840,33,Male,Jacket,Outerwear,122.48,Georgia,XS,Yellow,Spring,4.4,No,Bank Transfer,Next Day Air,Yes,Yes,12,Bi-Weekly
841,33,Male,Raincoat,Outerwear,104.99,Oregon,S,Yellow,Summer,3.2,No,Debit Card,2-Day Shipping,No,No,29,Quarterly
842,68,Male,Loafers,Footwear,195.1,North Carolina,XS,Brown,Fall,4.7,No,Debit Card,Next Day Air,No,No,46,Weekly
843,44,Female,T-Shirt,Clothing,175.19,Texas,L,White,Spring,4.3,No,Venmo,Store Pickup,No,No,1,Quarterly
844,69,Female,Parka,Outerwear,169.1,Oregon,XS,Yellow,Winter,4.3,No,Bank Transfer,Next Day Air,Yes,Yes,7,Weekly
845,55,Male,Sandals,Footwear,149.96,Pennsylvania,L,Orange,Fall,2.9,Yes,Cash,Express,No,No,16,Weekly
846,63,Female,Belt,Accessories,155.45,Arizona,M,Yellow,Fall,4.2,Yes,Cash,Store Pickup,No,No,16,Annually
847,27,Female,Hat,Accessories,24.67,Colorado,M,Brown,Fall,4.3,Yes,Bank Transfer,Express,No,No,36,Every 3 Months
848,61,Female,Jewelry,Accessories,47.8,Arizona,S,Green,Fall,4.6,Yes,Debit Card,Standard,No,No,13,Annually
849,34,Female,Scarf,Accessories,149.81,Oregon,XL,Purple,Winter,4.0,Yes,PayPal,Store Pickup,No,No,9,Annually
850,49,Male,Handbag,Accessories,176.74,Georgia,S,Pink,Winter,2.5,No,PayPal,Express,No,No,19,Bi-Weekly
851,67,Male,Boots,Footwear,137.0,Pennsylvania,L,Pink,Spring,4.6,No,Venmo,Express,Yes,No,23,Every 3 Months
852,39,Male,Blouse,Clothing,68.87,North Carolina,XL,Blue,Spring,3.6,No,Debit Card,Free Shipping,No,No,47,Bi-Weekly
853,47,Male,Boots,Footwear,27.24,Michigan,M,Gray,Fall,2.7,Yes,Credit Card,Express,No,No,33,Monthly
854,55,Female,Shorts,Clothing,103.57,North Carolina,XS,Yellow,Spring,3.0,Yes,Credit Card,Next Day Air,Yes,Yes,34,Annually
855,18,Female,Loafers,Footwear,175.01,Texas,L,Orange,Summer,4.0,No,Cash,Standard,Yes,Yes,26,Annually
856,39,Female,Jewelry,Accessories,112.56,Washington,M,White,Summer,3.4,No,Venmo,Free Shipping,No,No,40,Quarterly
857,38,Female,Jeans,Clothing,109.24,New York,XS,Purple,Fall,2.7,No,PayPal,Store Pickup,No,No,43,Annually
858,66,Male,Boots,Footwear,58.38,North Carolina,M,Yellow,Winter,2.8,Yes,Venmo,Express,No,No,36,Every 3 Months
859,67,Female,Sandals,Footwear,161.45,Massachusetts,S,Brown,Summer,3.3,No,Cash,Store Pickup,Yes,Yes,26,Every 3 Months
860,48,Female,Gloves,Accessories,86.74,Illinois,M,Yellow,Fall,3.6,No,Cash,Next Day Air,No,No,0,Quarterly
861,69,Male,Blouse,Clothing,195.5,Arizona,M,Red,Summer,3.0,No,PayPal,Free Shipping,No,No,1,Monthly
862,53,Male,Raincoat,Outerwear,163.55,Michigan,XL,Pink,Fall,2.8,Yes,PayPal,Store Pickup,Yes,Yes,46,Annually
863,42,Female,Jacket,Outerwear,64.97,Michigan,XL,Purple,Spring,2.8,No,PayPal,2-Day Shipping,No,No,23,Quarterly
864,74,Male,Belt,Accessories,78.42,Arizona,L,Green,Summer,4.0,No,Venmo,Standard,No,No,28,Bi-Weekly
865,70,Female,Sunglasses,Accessories,144.12,New York,XS,Yellow,Fall,4.8,No,Debit Card,Express,No,No,20,Quarterly
866,30,Female,Loafers,Footwear,65.96,Oregon,XS,Green,Spring,4.1,No,Cash,Standard,No,No,33,Weekly
867,20,Female,Hat,Accessories,162.22,Georgia,M,Brown,Fall,4.1,No,Venmo,Standard,No,No,35,Weekly
868,47,Male,Sneakers,Footwear,155.34,Arizona,L,White,Winter,3.6,No,Bank Transfer,Express,No,No,41,Monthly
869,39,Female,Jeans,Clothing,114.99,Oregon,L,Red,Winter,3.9,Yes,Cash,Standard,No,No,0,Bi-Weekly
870,72,Male,Backpack,Accessories,125.19,Arizona,M,Gray,Winter,4.1,Yes,Venmo,Free Shipping,Yes,No,45,Annually
871,31,Female,Boots,Footwear,52.69,California,XL,Brown,Spring,4.4,No,Credit Card,Free Shipping,No,No,20,Bi-Weekly
872,45,Female,Boots,Footwear,61.94,Colorado,S,Yellow,Spring,2.8,No,Cash,Standard,Yes,No,24,Weekly
873,31,Female,Parka,Outerwear,28.86,Georgia,L,Black,Summer,4.4,No,Credit Card,Standard,No,No,11,Annually
874,25,Female,Jeans,Clothing,153.32,Pennsylvania,M,Purple,Summer,3.0,Yes,Venmo,Free Shipping,No,No,30,Monthly
875,42,Female,Pants,Clothing,92.06,Massachusetts,XS,Yellow,Fall,4.9,No,Cash,Store Pickup,Yes,Yes,44,Weekly
876,35,Female,Raincoat,Outerwear,28.17,Massachusetts,S,Green,Spring,2.8,Yes,Bank Transfer,Next Day Air,Yes,No,3,Annually
877,44,Male,Sandals,Footwear,95.46,New York,XL,Green,Summer,3.4,No,Debit Card,Standard,No,No,31,Bi-Weekly
878,71,Female,Backpack,Accessories,131.94,California,XS,Yellow,Spring,4.7,Yes,Debit Card,Next Day Air,No,No,2,Annually
879,28,Male,Parka,Outerwear,38.02,Pennsylvania,S,Blue,Winter,5.0,Yes,Cash,Next Day Air,No,No,26,Annually
880,69,Male,Jacket,Outerwear,76.06,Georgia,M,Green,Fall,4.1,Yes,Venmo,Store Pickup,No,No,45,Weekly
881,72,Male,Raincoat,Outerwear,42.65,North Carolina,S,Green,Summer,4.1,No,Bank Transfer,Next Day Air,No,No,18,Annually
882,29,Female,Shorts,Clothing,79.15,Georgia,XL,Gray,Fall,4.4,Yes,Cash,Free Shipping,Yes,Yes,37,Every 3 Months
883,68,Male,Blouse,Clothing,196.32,California,S,Orange,Spring,4.6,Yes,Cash,Free Shipping,No,No,0,Annually
884,30,Female,Raincoat,Outerwear,101.38,Florida,L,Brown,Fall,3.9,Yes,PayPal,Store Pickup,No,No,49,Annually
885,29,Female,Handbag,Accessories,81.38,Massachusetts,L,Gray,Winter,4.2,No,PayPal,2-Day Shipping,No,No,16,Weekly
886,52,Male,Backpack,Accessories,37.03,Georgia,XS,Blue,Fall,2.8,Yes,Cash,Next Day Air,No,No,35,Weekly
887,74,Male,Loafers,Footwear,45.51,Washington,S,Red,Summer,4.3,Yes,Venmo,Express,No,No,36,Annually
888,32,Male,Hoodie,Clothing,87.4,Texas,S,Orange,Summer,4.6,No,Debit Card,2-Day Shipping,No,No,39,Quarterly
889,43,Female,Sandals,Footwear,90.16,North Carolina,L,Pink,Winter,3.3,No,PayPal,Standard,Yes,Yes,45,Annually
890,57,Male,Gloves,Accessories,30.66,Ohio,S,Green,Winter,4.6,No,Debit Card,Next Day Air,No,No,50,Bi-Weekly
891,33,Female,Raincoat,Outerwear,32.7,Illinois,S,Purple,Spring,4.3,No,Bank Transfer,Express,No,No,13,Quarterly
892,18,Male,Sandals,Footwear,113.71,North Carolina,XS,Orange,Winter,3.1,No,Credit Card,2-Day Shipping,No,No,47,Annually
893,66,Female,Jacket,Outerwear,177.54,California,L,White,Spring,4.1,No,Debit Card,Store Pickup,Yes,Yes,50,Quarterly
894,23,Female,Gloves,Accessories,63.43,Massachusetts,L,Purple,Winter,2.6,Yes,PayPal,Store Pickup,No,No,46,Monthly
895,71,Female,Handbag,Accessories,196.96,Texas,XS,Blue,Winter,3.1,No,Venmo,Next Day Air,No,No,42,Monthly
896,71,Female,Pants,Clothing,129.19,Massachusetts,L,Red,Spring,4.0,No,Credit Card,2-Day Shipping,No,No,6,Weekly
897,63,Female,Sandals,Footwear,166.75,Oregon,XS,Yellow,Winter,4.6,No,Venmo,Standard,No,No,25,Every 3 Months
898,31,Male,Parka,Outerwear,24.35,Pennsylvania,XS,White,Winter,4.5,No,PayPal,Free Shipping,No,No,43,Monthly
899,68,Male,Gloves,Accessories,78.41,Oregon,M,Green,Summer,3.9,No,Bank Transfer,Free Shipping,Yes,No,48,Monthly
900,39,Female,Loafers,Footwear,130.95,Oregon,S,Yellow,Fall,2.8,No,Bank Transfer,Next Day Air,No,No,20,Annually
901,42,Male,Parka,Outerwear,67.64,Oregon,L,Yellow,Fall,4.5,No,Debit Card,Express,Yes,Yes,7,Bi-Weekly
902,52,Male,Sunglasses,Accessories,91.63,Oregon,XS,Black,Spring,2.7,No,Bank Transfer,Next Day Air,No,No,16,Bi-Weekly
903,42,Male,Handbag,Accessories,172.1,Oregon,M,Brown,Spring,3.3,Yes,Credit Card,Express,No,No,35,Bi-Weekly
904,71,Male,Hat,Accessories,64.16,Florida,L,Orange,Summer,2.9,Yes,Credit Card,2-Day Shipping,No,No,30,Quarterly
905,54,Male,Parka,Outerwear,94.22,Massachusetts,XL,Brown,Winter,4.1,No,Cash,Store Pickup,No,No,16,Every 3 Months
906,41,Male,Sunglasses,Accessories,77.63,Pennsylvania,XS,Green,Fall,4.6,No,Debit Card,2-Day Shipping,No,No,37,Bi-Weekly
907,52,Female,Hoodie,Clothing,38.87,Massachusetts,XL,Black,Fall,4.3,No,Venmo,Express,No,No,29,Monthly
908,49,Female,Pants,Clothing,31.64,New York,XS,Gray,Winter,3.9,Yes,PayPal,Next Day Air,No,No,45,Bi-Weekly
909,64,Female,Coat,Clothing,122.56,Colorado,XS,Brown,Winter,3.6,No,Debit Card,Next Day Air,Yes,Yes,28,Monthly
910,69,Female,Handbag,Accessories,45.96,North Carolina,XL,Yellow,Spring,4.9,Yes,PayPal,2-Day Shipping,Yes,Yes,4,Annually
911,28,Male,Hoodie,Clothing,64.78,Michigan,S,Green,Spring,4.1,No,Credit Card,Free Shipping,No,No,5,Weekly
912,61,Female,Parka,Outerwear,164.88,Ohio,L,Green,Fall,3.0,Yes,Debit Card,Store Pickup,No,No,27,Monthly
913,43,Male,Jacket,Outerwear,60.8,Washington,XS,Yellow,Winter,4.4,No,Credit Card,2-Day Shipping,Yes,Yes,35,Weekly
914,51,Male,Belt,Accessories,20.84,Ohio,M,Red,Fall,4.6,No,Debit Card,Store Pickup,Yes,Yes,11,Annually
915,61,Male,Sandals,Footwear,127.95,Michigan,S,Pink,Summer,3.8,No,Cash,Standard,Yes,Yes,34,Weekly
916,61,Male,Sunglasses,Accessories,126.22,New York,XS,Pink,Summer,4.0,No,PayPal,Next Day Air,Yes,No,35,Quarterly
917,22,Female,Jacket,Outerwear,64.32,New York,S,Pink,Summer,4.5,Yes,Credit Card,Next Day Air,No,No,42,Every 3 Months
918,59,Female,Hoodie,Clothing,184.14,Michigan,XL,Gray,Winter,4.4,No,PayPal,Free Shipping,Yes,Yes,48,Bi-Weekly
919,42,Male,Backpack,Accessories,108.28,Georgia,XS,Yellow,Winter,4.0,Yes,PayPal,Store Pickup,No,No,44,Weekly
920,37,Male,Shorts,Clothing,135.37,Oregon,XS,Gray,Spring,2.6,Yes,Debit Card,Free Shipping,No,No,34,Weekly
921,72,Male,Parka,Outerwear,111.57,Washington,XS,Black,Spring,3.6,Yes,Debit Card,Store Pickup,No,No,20,Weekly
922,58,Male,Loafers,Footwear,28.14,Ohio,S,Blue,Fall,2.5,Yes,PayPal,Express,Yes,No,14,Monthly
923,56,Male,Jacket,Outerwear,131.92,Illinois,L,Orange,Fall,3.0,No,Bank Transfer,Free Shipping,Yes,Yes,0,Quarterly
924,75,Male,Raincoat,Outerwear,167.01,Georgia,M,Brown,Spring,4.1,Yes,Bank Transfer,Next Day Air,Yes,Yes,44,Bi-Weekly
925,75,Female,Sweater,Clothing,31.97,North Carolina,M,Green,Fall,4.9,No,Bank Transfer,Next Day Air,Yes,Yes,18,Monthly
926,43,Male,Belt,Accessories,191.04,North Carolina,L,Black,Summer,3.8,Yes,Cash,Standard,No,No,7,Bi-Weekly
927,66,Male,Blouse,Clothing,63.52,Michigan,M,Pink,Summer,3.6,No,Bank Transfer,2-Day Shipping,Yes,No,12,Bi-Weekly
928,27,Female,Hat,Accessories,174.71,Illinois,S,Yellow,Winter,3.0,No,Cash,Next Day Air,No,No,9,Monthly
929,30,Female,Shorts,Clothing,138.44,Georgia,XS,Pink,Spring,4.6,No,PayPal,2-Day Shipping,Yes,Yes,35,Monthly
930,44,Male,Sweater,Clothing,131.35,New York,M,Yellow,Spring,2.9,Yes,Debit Card,Standard,No,No,24,Weekly
931,25,Male,Blouse,Clothing,157.19,California,XL,Gray,Spring,2.5,No,Cash,2-Day Shipping,No,No,41,Quarterly
932,65,Male,Backpack,Accessories,142.92,Michigan,M,Yellow,Winter,3.7,No,Cash,2-Day Shipping,No,No,23,Bi-Weekly
933,29,Female,Sandals,Footwear,199.85,Colorado,S,Yellow,Spring,3.6,Yes,Credit Card,Next Day Air,No,No,26,Every 3 Months
934,58,Female,Loafers,Footwear,57.46,Ohio,L,Purple,Winter,4.3,No,Cash,Next Day Air,Yes,Yes,20,Every 3 Months
935,31,Male,Jacket,Outerwear,59.05,Florida,XL,Black,Fall,4.8,No,Cash,Free Shipping,No,No,41,Monthly
936,24,Female,Loafers,Footwear,74.06,Massachusetts,XL,Purple,Spring,3.0,Yes,Debit Card,Store Pickup,Yes,Yes,33,Quarterly
937,31,Female,Loafers,Footwear,122.13,New York,M,Orange,Summer,4.1,No,Debit Card,Express,Yes,Yes,29,Bi-Weekly
938,66,Male,Loafers,Footwear,141.71,Arizona,XS,Blue,Spring,2.5,No,Credit Card,Free Shipping,Yes,No,20,Monthly
939,37,Male,Boots,Footwear,85.33,Colorado,M,Brown,Winter,3.7,No,PayPal,Free Shipping,No,No,6,Annually
940,25,Female,Boots,Footwear,48.49,North Carolina,L,White,Summer,4.9,No,Debit Card,Next Day Air,Yes,Yes,2,Bi-Weekly
941,28,Male,Raincoat,Outerwear,125.51,Massachusetts,M,Pink,Summer,3.6,Yes,Cash,Store Pickup,No,No,36,Monthly
942,22,Male,Belt,Accessories,44.29,Illinois,L,Green,Spring,5.0,No,Bank Transfer,Express,No,No,40,Monthly
943,69,Female,Belt,Accessories,22.87,Colorado,XL,Purple,Summer,3.4,Yes,Venmo,Free Shipping,No,No,33,Weekly
944,21,Male,Raincoat,Outerwear,146.09,Illinois,L,Purple,Fall,2.6,No,Bank Transfer,Next Day Air,No,No,42,Weekly
945,57,Male,Hat,Accessories,152.24,California,M,Purple,Summer,4.8,Yes,Credit Card,Store Pickup,Yes,Yes,44,Quarterly
946,72,Female,Handbag,Accessories,93.3,Pennsylvania,S,Yellow,Fall,3.9,No,PayPal,Standard,No,No,28,Every 3 Months
947,75,Male,Coat,Clothing,24.14,New York,XS,Black,Spring,2.9,Yes,Venmo,Express,No,No,49,Weekly
948,65,Female,T-Shirt,Clothing,176.63,Michigan,XS,Green,Winter,4.1,Yes,Bank Transfer,Standard,No,No,39,Weekly
949,65,Male,Jeans,Clothing,53.4,Oregon,XS,Red,Winter,4.5,Yes,Credit Card,Store Pickup,Yes,Yes,20,Every 3 Months
950,63,Female,Loafers,Footwear,128.98,New York,L,White,Spring,3.6,No,Credit Card,Express,No,No,12,Monthly
951,62,Male,Boots,Footwear,53.88,Massachusetts,M,Black,Summer,3.5,No,PayPal,2-Day Shipping,No,No,26,Annually
952,70,Female,Gloves,Accessories,152.38,North Carolina,XS,Orange,Fall,3.2,Yes,Credit Card,Standard,No,No,31,Monthly
953,45,Male,Skirt,Clothing,141.33,Colorado,L,Red,Spring,3.3,No,PayPal,Store Pickup,No,No,43,Annually
954,71,Female,Skirt,Clothing,101.14,Oregon,L,Yellow,Winter,3.3,No,Venmo,Store Pickup,Yes,Yes,37,Bi-Weekly
955,74,Female,Coat,Clothing,78.39,Arizona,L,Pink,Winter,3.6,Yes,Cash,Next Day Air,No,No,1,Bi-Weekly
956,58,Male,Backpack,Accessories,91.9,California,L,Orange,Summer,2.9,No,Debit Card,Standard,No,No,1,Quarterly
957,30,Male,Jacket,Outerwear,109.52,New York,M,Gray,Fall,3.1,No,Bank Transfer,Next Day Air,Yes,Yes,10,Quarterly
958,22,Female,Coat,Clothing,147.08,Michigan,M,Green,Summer,3.8,No,Debit Card,Next Day Air,No,No,31,Weekly
959,37,Female,Scarf,Accessories,130.09,Michigan,S,Gray,Fall,3.4,Yes,Bank Transfer,Express,Yes,Yes,30,Weekly
960,33,Male,Pants,Clothing,190.02,Oregon,S,Yellow,Winter,4.5,No,Venmo,Free Shipping,No,No,44,Bi-Weekly
961,54,Male,Sandals,Footwear,147.46,Michigan,S,Black,Winter,3.9,No,PayPal,2-Day Shipping,No,No,6,Quarterly
962,49,Female,Sandals,Footwear,128.47,Colorado,M,Blue,Winter,3.5,Yes,PayPal,Store Pickup,Yes,Yes,49,Weekly
963,18,Female,Jacket,Outerwear,84.11,Michigan,L,Gray,Summer,4.5,No,Cash,Free Shipping,Yes,Yes,34,Bi-Weekly
964,21,Male,Sneakers,Footwear,114.23,North Carolina,M,Black,Winter,3.6,No,Credit Card,Free Shipping,Yes,Yes,9,Monthly
965,66,Female,T-Shirt,Clothing,34.17,Georgia,S,Pink,Winter,3.9,No,PayPal,Standard,No,No,17,Quarterly
966,47,Female,Gloves,Accessories,49.32,New York,M,Red,Spring,2.6,Yes,Cash,Free Shipping,No,No,9,Monthly
967,45,Female,Parka,Outerwear,91.2,Pennsylvania,XL,Red,Fall,3.3,No,Credit Card,2-Day Shipping,Yes,Yes,45,Every 3 Months
968,22,Male,Loafers,Footwear,47.28,North Carolina,S,Black,Spring,4.4,No,PayPal,Standard,Yes,Yes,48,Weekly
969,51,Female,Raincoat,Outerwear,135.53,Ohio,S,Gray,Spring,4.5,No,Credit Card,Free Shipping,No,No,14,Bi-Weekly
970,59,Male,Hoodie,Clothing,106.16,California,S,Black,Summer,4.9,Yes,PayPal,Free Shipping,Yes,Yes,40,Every 3 Months
971,36,Female,Jacket,Outerwear,24.23,Oregon,L,Gray,Spring,2.6,No,Debit Card,Express,No,No,37,Quarterly
972,55,Female,Coat,Clothing,111.65,Massachusetts,S,Purple,Summer,2.9,Yes,Bank Transfer,Store Pickup,No,No,39,Monthly
973,28,Male,Handbag,Accessories,155.75,Illinois,M,Black,Fall,4.7,Yes,Bank Transfer,Free Shipping,No,No,28,Weekly
974,60,Female,Parka,Outerwear,56.83,Texas,XS,Purple,Spring,4.4,No,Debit Card,2-Day Shipping,No,No,47,Every 3 Months
975,70,Female,Gloves,Accessories,84.97,California,S,Brown,Fall,3.0,Yes,Credit Card,Express,No,No,11,Monthly
976,42,Female,Loafers,Footwear,102.42,Ohio,XL,Green,Winter,3.7,No,Bank Transfer,Express,No,No,4,Annually
977,57,Male,T-Shirt,Clothing,174.29,Illinois,XS,White,Winter,3.5,No,Debit Card,Standard,No,No,3,Monthly
978,65,Female,Boots,Footwear,33.7,Ohio,XS,White,Spring,4.7,Yes,PayPal,Next Day Air,No,No,13,Weekly
979,25,Male,Pants,Clothing,150.47,Georgia,XL,Gray,Fall,3.2,No,Cash,Standard,Yes,No,9,Bi-Weekly
980,19,Male,Blouse,Clothing,109.54,Massachusetts,L,Purple,Summer,4.9,No,Credit Card,Store Pickup,No,No,4,Monthly
981,35,Male,Jewelry,Accessories,140.82,Massachusetts,S,Black,Winter,4.5,No,Credit Card,2-Day Shipping,Yes,No,27,Annually
982,65,Male,Jacket,Outerwear,71.57,Texas,XL,Yellow,Winter,4.6,No,PayPal,Store Pickup,No,No,23,Every 3 Months
983,40,Female,Sandals,Footwear,51.31,Ohio,M,Pink,Fall,4.4,Yes,Bank Transfer,Next Day Air,No,No,43,Annually
984,23,Female,Raincoat,Outerwear,179.26,Pennsylvania,M,Orange,Winter,3.6,No,Bank Transfer,Express,No,No,2,Monthly
985,71,Male,Sandals,Footwear,173.2,Michigan,S,Black,Winter,2.7,No,Credit Card,2-Day Shipping,No,No,34,Weekly
986,53,Male,Skirt,Clothing,153.15,Washington,M,Pink,Spring,3.3,No,PayPal,2-Day Shipping,Yes,No,33,Every 3 Months
987,65,Female,Jacket,Outerwear,143.8,Texas,S,Orange,Winter,2.9,No,Debit Card,Store Pickup,No,No,0,Annually
988,22,Female,Pants,Clothing,63.53,Ohio,M,Black,Spring,4.9,Yes,Credit Card,Standard,Yes,Yes,13,Bi-Weekly
989,25,Female,Sweater,Clothing,190.08,Washington,L,Red,Fall,3.4,Yes,PayPal,Next Day Air,Yes,Yes,30,Every 3 Months
990,49,Female,Pants,Clothing,83.27,Illinois,L,Purple,Spring,3.6,No,PayPal,Store Pickup,No,No,31,Weekly
991,66,Male,Jacket,Outerwear,105.48,North Carolina,XS,Blue,Summer,4.3,No,Credit Card,Next Day Air,No,No,24,Every 3 Months
992,48,Male,Gloves,Accessories,78.12,North Carolina,L,Black,Winter,2.7,No,Venmo,Store Pickup,No,No,49,Weekly
993,47,Female,Jacket,Outerwear,145.48,Ohio,XL,Orange,Spring,3.1,Yes,Venmo,Next Day Air,No,No,11,Quarterly
994,56,Female,Scarf,Accessories,96.81,Washington,S,Blue,Summer,3.7,Yes,Cash,Store Pickup,Yes,No,11,Quarterly
995,39,Female,Dress,Clothing,61.17,Georgia,XS,Blue,Summer,2.8,No,Venmo,2-Day Shipping,Yes,Yes,31,Monthly
996,75,Female,Jacket,Outerwear,134.27,Texas,L,Pink,Spring,3.2,No,Cash,Standard,No,No,4,Weekly
997,50,Male,Handbag,Accessories,183.19,Colorado,S,Blue,Spring,2.9,No,Bank Transfer,Express,No,No,28,Every 3 Months
998,68,Male,Sunglasses,Accessories,124.78,Texas,XL,Red,Summer,3.0,Yes,Bank Transfer,Store Pickup,No,No,25,Weekly
999,18,Male,Hat,Accessories,114.42,Illinois,XL,Gray,Spring,3.3,No,PayPal,Express,No,No,30,Bi-Weekly
1000,31,Male,Loafers,Footwear,51.04,North Carolina,XL,Blue,Summer,4.2,No,Debit Card,Standard,No,No,30,Annually
